id,ts,provider,response_received,response_valid,latency_ms,error_type,billed_tokens,actual_tokens,token_mismatch,model
314,2026-08-14T12:49:40.765292+00:00,friend,1,1,2979,none,8,7,0,glm-5.3
315,2026-08-14T12:49:53.591597+00:00,friend,1,1,13131,none,853,0,0,glm-5.3
316,2026-08-14T12:49:54.260104+00:00,friend,0,0,6,no_response,0,0,0,
317,2026-08-14T12:49:54.278181+00:00,friend,0,0,4,no_response,0,0,0,
318,2026-08-14T12:49:54.286351+00:00,friend,0,0,4,no_response,0,0,0,
319,2026-08-14T12:49:54.296983+00:00,friend,0,0,4,no_response,0,0,0,
320,2026-08-14T12:49:54.303822+00:00,friend,0,0,3,no_response,0,0,0,
321,2026-08-14T12:49:54.310610+00:00,friend,0,0,3,no_response,0,0,0,
322,2026-08-14T12:49:54.332232+00:00,friend,0,0,4,no_response,0,0,0,
323,2026-08-14T12:49:54.834429+00:00,friend,0,0,3,no_response,0,0,0,
324,2026-08-14T12:49:54.853396+00:00,friend,0,0,3,no_response,0,0,0,
325,2026-08-14T12:49:54.864939+00:00,friend,0,0,4,no_response,0,0,0,
326,2026-08-14T12:49:54.877176+00:00,friend,0,0,4,no_response,0,0,0,
327,2026-08-14T12:49:54.884797+00:00,friend,0,0,3,no_response,0,0,0,
328,2026-08-14T12:49:54.893607+00:00,friend,0,0,4,no_response,0,0,0,
329,2026-08-14T12:49:54.911727+00:00,friend,0,0,3,no_response,0,0,0,
330,2026-08-14T12:49:54.929555+00:00,friend,0,0,4,no_response,0,0,0,
331,2026-08-14T12:49:54.938153+00:00,friend,0,0,4,no_response,0,0,0,
332,2026-08-14T12:49:54.947460+00:00,friend,0,0,4,no_response,0,0,0,
333,2026-08-14T12:49:54.955365+00:00,friend,0,0,3,no_response,0,0,0,
334,2026-08-14T12:49:54.966958+00:00,friend,0,0,3,no_response,0,0,0,
335,2026-08-14T12:50:01.881824+00:00,friend,1,1,7828,none,118,15,1,glm-5.3
336,2026-08-14T12:50:14.744775+00:00,friend,1,1,11527,none,303,0,0,glm-5.3
337,2026-08-14T12:50:28.944474+00:00,friend,1,1,33317,none,1345,335,1,glm-5.3
338,2026-08-14T12:50:28.989856+00:00,friend,1,1,12362,none,392,0,0,glm-5.3
339,2026-08-14T12:50:36.486773+00:00,friend,1,1,6808,none,82,0,0,glm-5.3
340,2026-08-14T12:50:38.518298+00:00,friend,1,1,7026,none,133,23,1,glm-5.3
341,2026-08-14T12:50:48.153969+00:00,friend,1,1,7243,none,33,0,0,glm-5.3
342,2026-08-14T12:50:53.827663+00:00,friend,1,1,14928,none,518,31,1,glm-5.3
343,2026-08-14T12:51:01.440255+00:00,friend,1,1,7078,none,79,0,0,glm-5.3
344,2026-08-14T12:51:01.467228+00:00,friend,0,0,2,no_response,0,0,0,
345,2026-08-14T12:51:01.472847+00:00,friend,0,0,2,no_response,0,0,0,
346,2026-08-14T12:51:01.478307+00:00,friend,0,0,2,no_response,0,0,0,
347,2026-08-14T12:51:01.483818+00:00,friend,0,0,2,no_response,0,0,0,
348,2026-08-14T12:51:01.489326+00:00,friend,0,0,2,no_response,0,0,0,
349,2026-08-14T12:51:06.372061+00:00,friend,1,1,17964,none,653,0,0,glm-5.3
350,2026-08-14T12:51:17.095348+00:00,friend,1,1,10334,none,398,349,0,glm-5.3
351,2026-08-14T12:51:17.787101+00:00,friend,0,0,3,no_response,0,0,0,
352,2026-08-14T12:51:17.802110+00:00,friend,0,0,4,no_response,0,0,0,
353,2026-08-14T12:51:17.809294+00:00,friend,0,0,3,no_response,0,0,0,
354,2026-08-14T12:51:17.816367+00:00,friend,0,0,3,no_response,0,0,0,
355,2026-08-14T12:51:17.823855+00:00,friend,0,0,3,no_response,0,0,0,
356,2026-08-14T12:51:17.831453+00:00,friend,0,0,4,no_response,0,0,0,
357,2026-08-14T12:51:17.845469+00:00,friend,0,0,3,no_response,0,0,0,
358,2026-08-14T12:51:17.863388+00:00,friend,0,0,5,no_response,0,0,0,
359,2026-08-14T12:51:17.871982+00:00,friend,0,0,4,no_response,0,0,0,
360,2026-08-14T12:51:17.879838+00:00,friend,0,0,3,no_response,0,0,0,
361,2026-08-14T12:51:17.888606+00:00,friend,0,0,4,no_response,0,0,0,
362,2026-08-14T12:51:17.896879+00:00,friend,0,0,4,no_response,0,0,0,
363,2026-08-14T12:51:19.031173+00:00,friend,1,1,16854,none,816,40,1,glm-5.3
364,2026-08-14T12:51:34.055246+00:00,friend,1,1,13795,none,489,0,0,glm-5.3
365,2026-08-14T12:51:37.999815+00:00,friend,0,0,5,no_response,0,0,0,
366,2026-08-14T12:51:38.023577+00:00,friend,0,0,4,no_response,0,0,0,
367,2026-08-14T12:51:38.032359+00:00,friend,0,0,4,no_response,0,0,0,
368,2026-08-14T12:51:38.041343+00:00,friend,0,0,4,no_response,0,0,0,
369,2026-08-14T12:51:38.050253+00:00,friend,0,0,4,no_response,0,0,0,
370,2026-08-14T12:51:38.059121+00:00,friend,0,0,4,no_response,0,0,0,
371,2026-08-14T12:51:38.074951+00:00,friend,0,0,3,no_response,0,0,0,
372,2026-08-14T12:51:38.098765+00:00,friend,0,0,3,no_response,0,0,0,
373,2026-08-14T12:51:38.105516+00:00,friend,0,0,3,no_response,0,0,0,
374,2026-08-14T12:51:38.111962+00:00,friend,0,0,2,no_response,0,0,0,
375,2026-08-14T12:51:38.118501+00:00,friend,0,0,3,no_response,0,0,0,
376,2026-08-14T12:51:38.125172+00:00,friend,0,0,3,no_response,0,0,0,
377,2026-08-14T12:51:39.184627+00:00,friend,1,1,21233,none,948,0,0,glm-5.3
378,2026-08-14T12:51:42.456105+00:00,friend,1,1,4267,none,72,0,0,glm-5.2
379,2026-08-14T12:51:45.083852+00:00,friend,1,1,5601,none,18,0,0,glm-5.3
380,2026-08-14T12:51:48.563873+00:00,friend,1,1,13543,none,522,0,0,glm-5.3
381,2026-08-14T12:51:53.754810+00:00,friend,1,1,9213,none,627,56,1,glm-5.2
382,2026-08-14T12:51:59.879495+00:00,friend,1,1,10327,none,303,0,0,glm-5.3
383,2026-08-14T12:52:04.711615+00:00,friend,1,1,19451,none,1022,54,1,glm-5.3
384,2026-08-14T12:52:10.042642+00:00,friend,0,0,4,no_response,0,0,0,
385,2026-08-14T12:52:10.051116+00:00,friend,0,0,4,no_response,0,0,0,
386,2026-08-14T12:52:10.059359+00:00,friend,0,0,3,no_response,0,0,0,
387,2026-08-14T12:52:10.183140+00:00,friend,0,0,119,no_response,0,0,0,
388,2026-08-14T12:52:10.191563+00:00,friend,0,0,4,no_response,0,0,0,
389,2026-08-14T12:52:10.213622+00:00,friend,0,0,3,no_response,0,0,0,
390,2026-08-14T12:52:10.220391+00:00,friend,0,0,7,no_response,0,0,0,
391,2026-08-14T12:52:10.223064+00:00,friend,0,0,5,no_response,0,0,0,
392,2026-08-14T12:52:10.234027+00:00,friend,0,0,4,no_response,0,0,0,
393,2026-08-14T12:52:10.242821+00:00,friend,0,0,5,no_response,0,0,0,
394,2026-08-14T12:52:10.248021+00:00,friend,0,0,6,no_response,0,0,0,
395,2026-08-14T12:52:10.254682+00:00,friend,0,0,5,no_response,0,0,0,
396,2026-08-14T12:52:10.258130+00:00,friend,0,0,5,no_response,0,0,0,
397,2026-08-14T12:52:10.268546+00:00,friend,0,0,5,no_response,0,0,0,
398,2026-08-14T12:52:10.276777+00:00,friend,0,0,3,no_response,0,0,0,
399,2026-08-14T12:52:10.284138+00:00,friend,0,0,5,no_response,0,0,0,
400,2026-08-14T12:52:10.287792+00:00,friend,0,0,6,no_response,0,0,0,
401,2026-08-14T12:52:10.291431+00:00,friend,0,0,5,no_response,0,0,0,
402,2026-08-14T12:52:10.302570+00:00,friend,0,0,5,no_response,0,0,0,
403,2026-08-14T12:52:10.305957+00:00,friend,0,0,4,no_response,0,0,0,
404,2026-08-14T12:52:10.307966+00:00,friend,0,0,4,no_response,0,0,0,
405,2026-08-14T12:52:10.316303+00:00,friend,0,0,6,no_response,0,0,0,
406,2026-08-14T12:52:10.317608+00:00,friend,0,0,6,no_response,0,0,0,
407,2026-08-14T12:52:10.329464+00:00,friend,0,0,5,no_response,0,0,0,
408,2026-08-14T12:52:10.334350+00:00,friend,0,0,6,no_response,0,0,0,
409,2026-08-14T12:52:10.336023+00:00,friend,0,0,10,no_response,0,0,0,
410,2026-08-14T12:52:10.341139+00:00,friend,0,0,7,no_response,0,0,0,
411,2026-08-14T12:52:10.346575+00:00,friend,0,0,6,no_response,0,0,0,
412,2026-08-14T12:52:10.349126+00:00,friend,0,0,6,no_response,0,0,0,
413,2026-08-14T12:52:10.359384+00:00,friend,0,0,5,no_response,0,0,0,
414,2026-08-14T12:52:10.360633+00:00,friend,0,0,4,no_response,0,0,0,
415,2026-08-14T12:52:10.369797+00:00,friend,0,0,5,no_response,0,0,0,
416,2026-08-14T12:52:10.371543+00:00,friend,0,0,6,no_response,0,0,0,
417,2026-08-14T12:52:10.380575+00:00,friend,0,0,6,no_response,0,0,0,
418,2026-08-14T12:52:10.383423+00:00,friend,0,0,4,no_response,0,0,0,
419,2026-08-14T12:52:10.392799+00:00,friend,0,0,2,no_response,0,0,0,
420,2026-08-14T12:52:10.399769+00:00,friend,0,0,2,no_response,0,0,0,
421,2026-08-14T12:52:10.406667+00:00,friend,0,0,2,no_response,0,0,0,
422,2026-08-14T12:52:10.408381+00:00,friend,0,0,7,no_response,0,0,0,
423,2026-08-14T12:52:10.416201+00:00,friend,0,0,5,no_response,0,0,0,
424,2026-08-14T12:52:10.474383+00:00,friend,0,0,61,no_response,0,0,0,
425,2026-08-14T12:52:10.493201+00:00,friend,0,0,72,no_response,0,0,0,
426,2026-08-14T12:52:10.498397+00:00,friend,0,0,20,no_response,0,0,0,
427,2026-08-14T12:52:10.505654+00:00,friend,0,0,3,no_response,0,0,0,
428,2026-08-14T12:52:10.512221+00:00,friend,0,0,3,no_response,0,0,0,
429,2026-08-14T12:52:10.518558+00:00,friend,0,0,4,no_response,0,0,0,
430,2026-08-14T12:52:10.542293+00:00,friend,0,0,4,no_response,0,0,0,
431,2026-08-14T12:52:10.551542+00:00,friend,0,0,4,no_response,0,0,0,
432,2026-08-14T12:52:10.561282+00:00,friend,0,0,4,no_response,0,0,0,
433,2026-08-14T12:52:10.570137+00:00,friend,0,0,4,no_response,0,0,0,
434,2026-08-14T12:52:10.578573+00:00,friend,0,0,4,no_response,0,0,0,
435,2026-08-14T12:52:12.741798+00:00,friend,1,1,12069,none,274,0,0,glm-5.3
436,2026-08-14T12:52:17.456967+00:00,friend,1,1,10293,none,289,0,0,glm-5.3
437,2026-08-14T12:52:18.752774+00:00,friend,1,1,6426,none,52,0,0,glm-5.2
438,2026-08-14T12:52:24.342435+00:00,friend,1,1,11953,none,51,0,0,glm-5.2
439,2026-08-14T12:52:24.404579+00:00,friend,1,1,10637,none,375,24,1,glm-5.3
440,2026-08-14T12:52:26.859043+00:00,friend,1,1,9036,none,282,26,1,glm-5.3
441,2026-08-14T12:52:29.393143+00:00,friend,1,1,10539,none,505,67,1,glm-5.2
442,2026-08-14T12:52:31.939921+00:00,friend,1,1,19530,none,49,0,0,glm-5.2
443,2026-08-14T12:52:32.963452+00:00,friend,1,1,5970,none,71,0,0,glm-5.3
444,2026-08-14T12:52:36.643820+00:00,friend,1,1,12178,none,638,55,1,glm-5.2
445,2026-08-14T12:52:36.927302+00:00,friend,1,1,10010,none,196,13,1,glm-5.3
446,2026-08-14T12:52:38.621791+00:00,friend,1,1,7355,none,137,34,1,glm-5.2
447,2026-08-14T12:52:44.227874+00:00,friend,1,1,11107,none,27,0,0,glm-5.3
448,2026-08-14T12:52:47.002538+00:00,friend,1,1,14963,none,689,61,1,glm-5.2
449,2026-08-14T12:52:49.278914+00:00,friend,1,1,11058,none,383,41,1,glm-5.2
450,2026-08-14T12:52:57.082378+00:00,friend,1,1,18260,none,531,55,1,glm-5.2
451,2026-08-14T12:53:06.604608+00:00,friend,1,1,22183,none,1129,55,1,glm-5.3
452,2026-08-14T12:53:07.099334+00:00,friend,1,1,29210,none,1078,42,1,glm-5.3
453,2026-08-14T12:53:13.674159+00:00,friend,1,1,23055,none,745,62,1,glm-5.2
454,2026-08-14T12:53:19.178858+00:00,friend,1,1,30683,none,1722,168,1,glm-5.2
455,2026-08-14T12:53:19.542608+00:00,friend,1,1,12639,none,441,0,0,glm-5.3
456,2026-08-14T12:53:21.524671+00:00,friend,1,1,7577,none,174,42,1,glm-5.2
457,2026-08-14T12:53:22.389682+00:00,friend,1,1,9719,none,290,0,0,glm-5.3
458,2026-08-14T12:53:41.659430+00:00,friend,1,1,21949,none,1224,11,1,glm-5.3
459,2026-08-14T12:53:43.121406+00:00,friend,1,1,21178,none,1094,48,1,glm-5.2
460,2026-08-14T12:53:57.433231+00:00,friend,1,1,31626,none,1485,40,1,glm-5.3
461,2026-08-14T12:54:03.625929+00:00,friend,1,1,3309,none,50,0,0,glm-5.3
462,2026-08-14T12:54:10.206317+00:00,friend,1,1,28431,none,1834,21,1,glm-5.3
463,2026-08-14T12:54:11.906113+00:00,friend,1,1,6871,none,134,22,1,glm-5.3
464,2026-08-14T12:54:18.764417+00:00,friend,1,1,6334,none,43,0,0,glm-5.3
465,2026-08-14T12:54:26.535031+00:00,friend,1,1,7063,none,61,0,0,glm-5.3
466,2026-08-14T12:54:38.417058+00:00,friend,1,1,10730,none,216,0,0,glm-5.3
467,2026-08-14T12:54:40.290476+00:00,friend,0,0,102990,no_response,0,0,0,glm-5.2
468,2026-08-14T12:54:52.628459+00:00,friend,1,1,83446,none,4983,43,1,glm-5.2
469,2026-08-14T12:54:53.665496+00:00,friend,1,1,11003,none,426,0,0,glm-5.3
470,2026-08-14T12:55:00.324115+00:00,friend,1,1,5894,none,149,18,1,glm-5.3
471,2026-08-14T12:55:00.361998+00:00,friend,1,1,48305,none,2411,0,0,glm-5.3
472,2026-08-14T12:55:01.749188+00:00,friend,1,1,75082,none,4205,160,1,glm-5.2
473,2026-08-14T12:55:08.006734+00:00,friend,1,1,5532,none,29,0,0,glm-5.3
474,2026-08-14T12:55:24.077118+00:00,friend,1,1,14998,none,609,376,1,glm-5.3
475,2026-08-14T12:55:25.017923+00:00,friend,0,0,187,no_response,0,0,0,
476,2026-08-14T12:55:25.049003+00:00,friend,0,0,3,no_response,0,0,0,
477,2026-08-14T12:55:25.055428+00:00,friend,0,0,2,no_response,0,0,0,
478,2026-08-14T12:55:25.061650+00:00,friend,0,0,3,no_response,0,0,0,
479,2026-08-14T12:55:25.068563+00:00,friend,0,0,2,no_response,0,0,0,
480,2026-08-14T12:55:25.074022+00:00,friend,0,0,2,no_response,0,0,0,
481,2026-08-14T12:55:25.084858+00:00,friend,0,0,2,no_response,0,0,0,
482,2026-08-14T12:55:25.097248+00:00,friend,0,0,2,no_response,0,0,0,
483,2026-08-14T12:55:25.104162+00:00,friend,0,0,2,no_response,0,0,0,
484,2026-08-14T12:55:25.109456+00:00,friend,0,0,2,no_response,0,0,0,
485,2026-08-14T12:55:25.114643+00:00,friend,0,0,2,no_response,0,0,0,
486,2026-08-14T12:55:25.119793+00:00,friend,0,0,2,no_response,0,0,0,
487,2026-08-14T12:55:27.515514+00:00,friend,1,1,33911,none,2042,102,1,glm-5.2
488,2026-08-14T12:55:31.429133+00:00,friend,1,1,30129,none,1508,536,1,glm-5.3
489,2026-08-14T12:55:38.308164+00:00,friend,0,0,3,no_response,0,0,0,
490,2026-08-14T12:55:38.328161+00:00,friend,0,0,4,no_response,0,0,0,
491,2026-08-14T12:55:38.335401+00:00,friend,0,0,2,no_response,0,0,0,
492,2026-08-14T12:55:38.341311+00:00,friend,0,0,2,no_response,0,0,0,
493,2026-08-14T12:55:38.347435+00:00,friend,0,0,2,no_response,0,0,0,
494,2026-08-14T12:55:38.355362+00:00,friend,0,0,4,no_response,0,0,0,
495,2026-08-14T12:55:38.373709+00:00,friend,0,0,2,no_response,0,0,0,
496,2026-08-14T12:55:38.395918+00:00,friend,0,0,2,no_response,0,0,0,
497,2026-08-14T12:55:38.401959+00:00,friend,0,0,2,no_response,0,0,0,
498,2026-08-14T12:55:38.486835+00:00,friend,0,0,2,no_response,0,0,0,
499,2026-08-14T12:55:38.492784+00:00,friend,0,0,2,no_response,0,0,0,
500,2026-08-14T12:55:38.499229+00:00,friend,0,0,3,no_response,0,0,0,
501,2026-08-14T12:55:41.132978+00:00,friend,1,1,2350,none,74,0,0,glm-5.2
502,2026-08-14T12:55:41.923298+00:00,friend,1,1,13960,none,1039,28,1,glm-5.2
503,2026-08-14T12:55:44.108535+00:00,friend,1,1,35709,none,1919,42,1,glm-5.2
504,2026-08-14T12:55:48.298383+00:00,friend,1,1,3295,none,123,30,1,glm-5.2
505,2026-08-14T12:55:51.722867+00:00,friend,1,1,3379,none,95,46,1,glm-5.2
506,2026-08-14T12:55:52.874818+00:00,friend,1,1,7604,none,189,32,1,glm-5.2
507,2026-08-14T12:55:54.014540+00:00,friend,1,1,5829,none,59,7,1,glm-5.2
508,2026-08-14T12:55:54.897684+00:00,friend,1,1,3134,none,78,40,1,glm-5.2
509,2026-08-14T12:55:55.697803+00:00,friend,1,1,2681,none,69,0,0,glm-5.2
510,2026-08-14T12:56:16.913741+00:00,friend,1,1,11356,none,509,60,1,glm-5.2
511,2026-08-14T12:56:22.798144+00:00,friend,1,1,57615,none,3368,0,0,glm-5.3
512,2026-08-14T12:56:23.284124+00:00,friend,0,0,4,no_response,0,0,0,
513,2026-08-14T12:56:23.293445+00:00,friend,0,0,4,no_response,0,0,0,
514,2026-08-14T12:56:23.304209+00:00,friend,0,0,4,no_response,0,0,0,
515,2026-08-14T12:56:23.313968+00:00,friend,0,0,4,no_response,0,0,0,
516,2026-08-14T12:56:23.323463+00:00,friend,0,0,4,no_response,0,0,0,
517,2026-08-14T12:56:32.185495+00:00,friend,1,1,7269,none,262,250,0,glm-5.3
518,2026-08-14T12:56:49.193302+00:00,friend,1,1,53285,none,3879,100,1,glm-5.2
519,2026-08-14T12:56:58.898512+00:00,friend,1,1,31250,none,2103,83,1,glm-5.2
520,2026-08-14T12:57:03.825318+00:00,friend,1,1,9391,none,136,9,1,glm-5.2
521,2026-08-14T12:57:09.172768+00:00,friend,1,1,9288,none,417,18,1,glm-5.2
522,2026-08-14T12:57:17.341120+00:00,friend,1,1,7632,none,355,26,1,glm-5.2
523,2026-08-14T12:57:17.391614+00:00,friend,0,0,3,no_response,0,0,0,
524,2026-08-14T12:57:17.399308+00:00,friend,0,0,3,no_response,0,0,0,
525,2026-08-14T12:57:17.405619+00:00,friend,0,0,2,no_response,0,0,0,
526,2026-08-14T12:57:17.412864+00:00,friend,0,0,3,no_response,0,0,0,
527,2026-08-14T12:57:17.419134+00:00,friend,0,0,2,no_response,0,0,0,
528,2026-08-14T12:57:24.688674+00:00,friend,1,1,6945,none,389,48,1,glm-5.2
529,2026-08-14T12:57:35.173435+00:00,friend,1,1,17935,none,826,39,1,glm-5.2
530,2026-08-14T12:57:35.575120+00:00,friend,0,0,190,no_response,0,0,0,
531,2026-08-14T12:57:35.581636+00:00,friend,0,0,2,no_response,0,0,0,
532,2026-08-14T12:57:35.587832+00:00,friend,0,0,2,no_response,0,0,0,
533,2026-08-14T12:57:35.596812+00:00,friend,0,0,4,no_response,0,0,0,
534,2026-08-14T12:57:35.618625+00:00,friend,0,0,4,no_response,0,0,0,
535,2026-08-14T12:57:38.790014+00:00,friend,1,1,13619,none,1094,0,0,glm-5.2
536,2026-08-14T12:57:47.183821+00:00,friend,1,1,7832,none,90,22,1,glm-5.2
537,2026-08-14T12:58:04.040150+00:00,friend,1,1,7374,none,141,14,1,glm-5.2
538,2026-08-14T12:58:31.833850+00:00,friend,1,1,16444,none,525,45,1,glm-5.2
539,2026-08-14T12:58:42.938850+00:00,friend,1,1,55441,none,4268,63,1,glm-5.2
540,2026-08-14T12:58:46.915102+00:00,friend,1,1,8942,none,260,35,1,glm-5.2
541,2026-08-14T12:59:00.087927+00:00,friend,1,1,9883,none,116,17,1,glm-5.2
542,2026-08-14T12:59:00.695630+00:00,friend,1,1,13584,none,271,34,1,glm-5.2
543,2026-08-14T12:59:21.133752+00:00,friend,1,1,7233,none,202,60,1,glm-5.2
544,2026-08-14T12:59:29.808996+00:00,friend,1,1,8469,none,265,50,1,glm-5.2
545,2026-08-14T12:59:38.696871+00:00,friend,0,0,2,no_response,0,0,0,
546,2026-08-14T12:59:38.714899+00:00,friend,0,0,3,no_response,0,0,0,
547,2026-08-14T12:59:38.720430+00:00,friend,0,0,2,no_response,0,0,0,
548,2026-08-14T12:59:38.725624+00:00,friend,0,0,2,no_response,0,0,0,
549,2026-08-14T12:59:38.730969+00:00,friend,0,0,2,no_response,0,0,0,
550,2026-08-14T12:59:38.736325+00:00,friend,0,0,2,no_response,0,0,0,
551,2026-08-14T12:59:38.753811+00:00,friend,0,0,3,no_response,0,0,0,
552,2026-08-14T12:59:38.769475+00:00,friend,0,0,2,no_response,0,0,0,
553,2026-08-14T12:59:38.776698+00:00,friend,0,0,2,no_response,0,0,0,
554,2026-08-14T12:59:38.782131+00:00,friend,0,0,2,no_response,0,0,0,
555,2026-08-14T12:59:38.789194+00:00,friend,0,0,3,no_response,0,0,0,
556,2026-08-14T12:59:38.797516+00:00,friend,0,0,3,no_response,0,0,0,
557,2026-08-14T12:59:41.027698+00:00,friend,1,1,2144,none,67,0,0,glm-5.2
558,2026-08-14T12:59:43.874800+00:00,friend,1,1,11892,none,665,36,1,glm-5.2
559,2026-08-14T12:59:46.035195+00:00,friend,1,1,28190,none,848,28,1,glm-5.2
560,2026-08-14T12:59:55.260761+00:00,friend,1,1,12101,none,247,65,1,glm-5.2
561,2026-08-14T12:59:59.560273+00:00,friend,1,1,15526,none,458,443,0,glm-5.2
562,2026-08-14T13:00:00.737945+00:00,friend,0,0,3,no_response,0,0,0,
563,2026-08-14T13:00:00.762469+00:00,friend,0,0,5,no_response,0,0,0,
564,2026-08-14T13:00:00.772135+00:00,friend,0,0,5,no_response,0,0,0,
565,2026-08-14T13:00:00.782313+00:00,friend,0,0,4,no_response,0,0,0,
566,2026-08-14T13:00:00.809766+00:00,friend,0,0,6,no_response,0,0,0,
567,2026-08-14T13:00:00.829691+00:00,friend,0,0,9,no_response,0,0,0,
568,2026-08-14T13:00:00.882876+00:00,friend,0,0,6,no_response,0,0,0,
569,2026-08-14T13:00:01.215605+00:00,friend,0,0,6,no_response,0,0,0,
570,2026-08-14T13:00:01.234979+00:00,friend,0,0,4,no_response,0,0,0,
571,2026-08-14T13:00:01.322315+00:00,friend,0,0,5,no_response,0,0,0,
572,2026-08-14T13:00:01.331674+00:00,friend,0,0,4,no_response,0,0,0,
573,2026-08-14T13:00:01.341335+00:00,friend,0,0,4,no_response,0,0,0,
574,2026-08-14T13:00:15.385581+00:00,friend,1,1,26716,none,1230,169,1,glm-5.2
575,2026-08-14T13:00:33.896183+00:00,friend,1,1,18127,none,157,18,1,glm-5.2
576,2026-08-14T13:00:47.080546+00:00,friend,1,1,12981,none,290,16,1,glm-5.2
577,2026-08-14T13:00:52.206618+00:00,friend,0,0,51007,no_response,0,0,0,glm-5.2
578,2026-08-14T13:00:52.856998+00:00,friend,1,1,51400,none,0,0,0,glm-5.2
579,2026-08-14T13:01:30.036280+00:00,friend,1,1,42577,none,2413,23,1,glm-5.2
580,2026-08-14T13:01:34.354937+00:00,friend,0,0,14,no_response,0,0,0,
581,2026-08-14T13:01:34.364949+00:00,friend,0,0,4,no_response,0,0,0,
582,2026-08-14T13:01:34.375384+00:00,friend,0,0,5,no_response,0,0,0,
583,2026-08-14T13:01:34.386404+00:00,friend,0,0,5,no_response,0,0,0,
584,2026-08-14T13:01:34.397626+00:00,friend,0,0,5,no_response,0,0,0,
585,2026-08-14T13:01:34.431391+00:00,friend,0,0,5,no_response,0,0,0,
586,2026-08-14T13:01:34.463097+00:00,friend,0,0,5,no_response,0,0,0,
587,2026-08-14T13:01:34.473571+00:00,friend,0,0,5,no_response,0,0,0,
588,2026-08-14T13:01:34.483523+00:00,friend,0,0,4,no_response,0,0,0,
589,2026-08-14T13:01:34.492974+00:00,friend,0,0,4,no_response,0,0,0,
590,2026-08-14T13:01:34.502412+00:00,friend,0,0,4,no_response,0,0,0,
591,2026-08-14T13:01:34.529869+00:00,friend,0,0,4,no_response,0,0,0,
592,2026-08-14T13:02:17.123586+00:00,friend,1,1,45477,none,2418,90,1,glm-5.2
593,2026-08-14T13:02:27.901628+00:00,friend,1,1,10272,none,62,0,0,glm-5.2
594,2026-08-14T13:02:51.702909+00:00,friend,1,1,23546,none,1259,19,1,glm-5.2
595,2026-08-14T13:02:52.085657+00:00,friend,0,0,200,no_response,0,0,0,
596,2026-08-14T13:02:52.097693+00:00,friend,0,0,4,no_response,0,0,0,
597,2026-08-14T13:02:52.106789+00:00,friend,0,0,4,no_response,0,0,0,
598,2026-08-14T13:02:52.120479+00:00,friend,0,0,4,no_response,0,0,0,
599,2026-08-14T13:02:52.130034+00:00,friend,0,0,4,no_response,0,0,0,
600,2026-08-14T13:03:25.776001+00:00,friend,1,1,32317,none,2762,63,1,glm-5.2
601,2026-08-14T13:03:39.221463+00:00,friend,0,0,4,no_response,0,0,0,
602,2026-08-14T13:03:39.244564+00:00,friend,0,0,3,no_response,0,0,0,
603,2026-08-14T13:03:39.253984+00:00,friend,0,0,4,no_response,0,0,0,
604,2026-08-14T13:03:39.273917+00:00,friend,0,0,14,no_response,0,0,0,
605,2026-08-14T13:03:39.283829+00:00,friend,0,0,3,no_response,0,0,0,
606,2026-08-14T13:03:39.296381+00:00,friend,0,0,7,no_response,0,0,0,
607,2026-08-14T13:03:39.325803+00:00,friend,0,0,8,no_response,0,0,0,
608,2026-08-14T13:03:39.348120+00:00,friend,0,0,3,no_response,0,0,0,
609,2026-08-14T13:03:39.355535+00:00,friend,0,0,3,no_response,0,0,0,
610,2026-08-14T13:03:39.363973+00:00,friend,0,0,3,no_response,0,0,0,
611,2026-08-14T13:03:39.370787+00:00,friend,0,0,3,no_response,0,0,0,
612,2026-08-14T13:03:39.377608+00:00,friend,0,0,3,no_response,0,0,0,
613,2026-08-14T13:03:41.357839+00:00,friend,1,1,126457,none,143,0,0,glm-5.3
614,2026-08-14T13:03:43.795517+00:00,friend,1,1,4332,none,40,0,0,glm-5.2
615,2026-08-14T13:03:44.404755+00:00,friend,1,1,11163,none,197,11,1,glm-5.2
616,2026-08-14T13:03:46.090644+00:00,friend,1,1,1919,none,31,0,0,glm-5.2
617,2026-08-14T13:03:50.838389+00:00,friend,1,1,6162,none,60,0,0,glm-5.2
618,2026-08-14T13:03:53.247539+00:00,friend,1,1,5315,none,205,57,1,glm-5.2
619,2026-08-14T13:04:03.890184+00:00,friend,1,1,15306,none,729,0,0,glm-5.3
620,2026-08-14T13:04:10.788705+00:00,friend,1,1,19734,none,846,33,1,glm-5.2
621,2026-08-14T13:04:11.987567+00:00,friend,0,0,2,no_response,0,0,0,
622,2026-08-14T13:04:12.001148+00:00,friend,0,0,2,no_response,0,0,0,
623,2026-08-14T13:04:12.007260+00:00,friend,0,0,3,no_response,0,0,0,
624,2026-08-14T13:04:12.013726+00:00,friend,0,0,2,no_response,0,0,0,
625,2026-08-14T13:04:12.019838+00:00,friend,0,0,3,no_response,0,0,0,
626,2026-08-14T13:04:12.027895+00:00,friend,0,0,3,no_response,0,0,0,
627,2026-08-14T13:04:12.044041+00:00,friend,0,0,2,no_response,0,0,0,
628,2026-08-14T13:04:12.326740+00:00,friend,0,0,3,no_response,0,0,0,
629,2026-08-14T13:04:12.345720+00:00,friend,0,0,3,no_response,0,0,0,
630,2026-08-14T13:04:12.351323+00:00,friend,0,0,2,no_response,0,0,0,
